0,1,2,3
0.9999982876712329,0.0,0.0,41.27
0.9999965753424658,0.0,0.0,41.02
0.9999948630136987,0.0,0.0,30.71
0.9999931506849316,0.0,0.0,41.23
0.999895305738007,0.9,-0.9,42.49
0.9998936839176322,0.999895305738007,-0.09989530573800698,45.13
0.9998936839176322,0.9998936839176322,1.621820374775318e-06,47.23
0.9998919715888651,0.9998936839176322,0.0,53.45
0.9998919715888651,0.9998919715888651,1.7123287671116927e-06,69.57
0.999890259260098,0.9998919715888651,0.0,82.94
0.999890259260098,0.999890259260098,1.7123287671116927e-06,124.37
0.9998885469313309,0.999890259260098,0.0,135.45
0.9998885469313309,0.9998885469313309,1.7123287671116927e-06,150.78
0.9998868346025638,0.9998885469313309,0.0,150.83
0.9998868346025638,0.9998868346025638,1.7123287671116927e-06,159.71
0.9998851222737967,0.9998868346025638,0.0,150.8
0.9998851222737967,0.09988683460256376,0.9,126.05
0.9998851222737967,0.0,0.09988683460256376,115.52
0.9998834099450296,0.0,0.0,115.48
0.9998816976162624,0.0,0.0,86.18
0.9998799852874953,0.0,0.0,51.95
0.9998782729587282,0.0,0.0,46.24
0.9998765606299611,0.0,0.0,42.48
0.999874848301194,0.0,0.0,41.14
0.9998731359724269,0.0,0.0,40.13
0.9998714236436598,0.0,0.0,39.48
0.9998697113148927,0.0,0.0,30.85
0.9998679989861256,0.0,0.0,38.94
0.9998662866573584,0.0,0.0,41.53
0.9998645743285913,0.0,0.0,43.7
0.9998628619998242,0.0,0.0,44.97
0.9998611496710571,0.0,0.0,49.66
0.99985943734229,0.0,0.0,65.33
0.9998577250135229,0.0,0.0,84.65
0.9998560126847558,0.0,0.0,116.76
0.9998543003559887,0.0,0.0,132.38
0.9998525880272215,0.0,0.0,149.61
0.9998508756984544,0.0,0.0,158.45
0.9998491633696873,0.0,0.0,172.95
0.9998474510409202,0.0,0.0,158.54
0.9998457387121531,0.0,0.0,132.04
0.999844026383386,0.0,0.0,114.68
0.9998423140546189,0.0,0.0,84.42
0.9998406017258518,0.0,0.0,74.94
0.9998388893970847,0.0,0.0,48.18
0.9998371770683175,0.0,0.0,43.26
0.9998354647395504,0.0,0.0,41.88
0.9998337524107833,0.0,0.0,31.31
0.9998320400820162,0.0,0.0,28.21
0.9998303277532491,0.0,0.0,26.43
0.999828615424482,0.0,0.0,25.91
0.9998269030957149,0.0,0.0,29.5
0.9998251907669478,0.0,0.0,35.87
0.9998234784381806,0.0,0.0,42.57
0.9998217661094135,0.0,0.0,43.6
0.9998200537806464,0.0,0.0,45.1
0.9998183414518793,0.0,0.0,45.37
0.9998166291231122,0.0,0.0,47.94
0.9998149167943451,0.0,0.0,52.11
0.999813204465578,0.0,0.0,55.37
0.9998114921368109,0.0,0.0,59.45
0.9998097798080438,0.0,0.0,64.16
0.9998080674792766,0.0,0.0,65.81
0.9998063551505095,0.0,0.0,61.3
0.9998046428217424,0.0,0.0,53.35
0.9998029304929753,0.0,0.0,49.48
0.9998012181642082,0.0,0.0,51.21
0.9997995058354411,0.0,0.0,47.67
0.999797793506674,0.0,0.0,45.59
0.9997960811779069,0.0,0.0,42.7
0.9997943688491397,0.0,0.0,34.19
0.9997926565203726,0.0,0.0,30.23
0.9997909441916055,0.0,0.0,26.7
0.9997892318628384,0.0,0.0,25.07
0.9997875195340713,0.0,0.0,24.9
0.9997858072053042,0.0,0.0,27.72
0.9997840948765371,0.0,0.0,31.37
0.99978238254777,0.0,0.0,41.35
0.9997806702190029,0.0,0.0,42.75
0.9997789578902357,0.0,0.0,44.08
0.9997772455614686,0.0,0.0,45.63
0.9997755332327015,0.0,0.0,47.65
0.9997738209039344,0.0,0.0,49.4
0.9997721085751673,0.0,0.0,54.07
0.9997703962464002,0.0,0.0,62.2
0.9997686839176331,0.0,0.0,68.94
0.999766971588866,0.0,0.0,64.38
0.9997652592600988,0.0,0.0,60.75
0.9997635469313317,0.0,0.0,50.36
0.9997618346025646,0.0,0.0,50.18
0.9997601222737975,0.0,0.0,48.16
0.9997584099450304,0.0,0.0,46.63
0.9997566976162633,0.0,0.0,43.04
0.9997549852874962,0.0,0.0,38.88
0.9997532729587291,0.0,0.0,31.93
0.999751560629962,0.0,0.0,29.12
0.9997498483011948,0.0,0.0,25.15
0.9997481359724277,0.0,0.0,22.74
0.9997464236436606,0.0,0.0,21.91
0.9997447113148935,0.0,0.0,22.03
0.9997429989861264,0.0,0.0,24.49
0.9997412866573593,0.0,0.0,28.08
0.9997395743285922,0.0,0.0,31.81
0.9997378619998251,0.0,0.0,39.36
0.999736149671058,0.0,0.0,43.69
0.9997344373422908,0.0,0.0,45.32
0.9997327250135237,0.0,0.0,46.79
0.9997310126847566,0.0,0.0,49.25
0.9997293003559895,0.0,0.0,51.07
0.9997275880272224,0.0,0.0,52.67
0.9997258756984553,0.0,0.0,55.98
0.9997241633696882,0.0,0.0,57.95
0.9997224510409211,0.0,0.0,50.01
0.999720738712154,0.0,0.0,46.96
0.9997190263833868,0.0,0.0,48.18
0.9997173140546197,0.0,0.0,46.16
0.9997156017258526,0.0,0.0,45.02
0.9997138893970855,0.0,0.0,42.3
0.9997121770683184,0.0,0.0,33.43
0.9997104647395513,0.0,0.0,29.55
0.9997087524107842,0.0,0.0,26.7
0.999707040082017,0.0,0.0,24.47
0.9997053277532499,0.0,0.0,22.61
0.9997036154244828,0.0,0.0,23.31
0.9997019030957157,0.0,0.0,23.35
0.9997001907669486,0.0,0.0,27.15
0.9996984784381815,0.0,0.0,29.51
0.9996967661094144,0.0,0.0,38.58
0.9996950537806473,0.0,0.0,43.36
0.9996933414518802,0.0,0.0,44.09
0.999691629123113,0.0,0.0,46.01
0.9996899167943459,0.0,0.0,47.47
0.9996882044655788,0.0,0.0,50.66
0.9996864921368117,0.0,0.0,51.96
0.9996847798080446,0.0,0.0,56.41
0.9996830674792775,0.0,0.0,53.31
0.9996813551505104,0.0,0.0,48.95
0.9996796428217433,0.0,0.0,47.57
0.9996779304929762,0.0,0.0,50.15
0.999676218164209,0.0,0.0,47.71
0.9996745058354419,0.0,0.0,43.45
0.9996727935066748,0.0,0.0,40.13
0.9996710811779077,0.0,0.0,30.82
0.9996693688491406,0.0,0.0,28.71
0.9996676565203735,0.0,0.0,27.03
0.9996659441916064,0.0,0.0,25.61
0.9996642318628393,0.0,0.0,25.87
0.9996625195340721,0.0,0.0,28.3
0.999660807205305,0.0,0.0,32.55
0.9996590948765379,0.0,0.0,37.07
0.9996573825477708,0.0,0.0,39.83
0.9996556702190037,0.0,0.0,44.61
0.9996539578902366,0.0,0.0,47.77
0.9996522455614695,0.0,0.0,54.44
0.9996505332327024,0.0,0.0,58.38
0.9996488209039353,0.0,0.0,67.03
0.9996471085751681,0.0,0.0,80.0
0.999645396246401,0.0,0.0,82.02
0.9996436839176339,0.0,0.0,80.25
0.9996419715888668,0.0,0.0,79.84
0.9996402592600997,0.0,0.0,54.48
0.9996385469313326,0.0,0.0,51.16
0.9996368346025655,0.0,0.0,51.24
0.9996351222737984,0.0,0.0,49.5
0.9996334099450312,0.0,0.0,44.57
0.9996316976162641,0.0,0.0,39.13
0.999629985287497,0.0,0.0,30.32
0.9996282729587299,0.0,0.0,27.64
0.9996265606299628,0.0,0.0,24.66
0.9996248483011957,0.0,0.0,23.65
0.9996231359724286,0.0,0.0,23.55
0.9996214236436615,0.0,0.0,26.63
0.9996197113148944,0.0,0.0,30.2
0.9996179989861272,0.0,0.0,35.15
0.9996162866573601,0.0,0.0,40.11
0.999614574328593,0.0,0.0,42.25
0.9996128619998259,0.0,0.0,46.4
0.9996111496710588,0.0,0.0,49.19
0.9996094373422917,0.0,0.0,55.77
0.9996077250135246,0.0,0.0,61.9
0.9996060126847575,0.0,0.0,66.98
0.9996043003559903,0.0,0.0,71.84
0.9996025880272232,0.0,0.0,74.6
0.9996008756984561,0.0,0.0,70.16
0.999599163369689,0.0,0.0,60.33
0.9995974510409219,0.0,0.0,52.15
0.9995957387121548,0.0,0.0,49.81
0.9995940263833877,0.0,0.0,50.07
0.9995923140546206,0.0,0.0,42.58
0.9995906017258535,0.0,0.0,37.93
0.9995888893970863,0.0,0.0,28.55
0.9995871770683192,0.0,0.0,25.49
0.9995854647395521,0.0,0.0,22.52
0.999583752410785,0.0,0.0,21.48
0.9995820400820179,0.0,0.0,21.62
0.9995803277532508,0.0,0.0,24.11
0.9995786154244837,0.0,0.0,28.78
0.9995769030957166,0.0,0.0,34.46
0.9995751907669495,0.0,0.0,39.58
0.9995734784381823,0.0,0.0,40.72
0.9995717661094152,0.0,0.0,43.76
0.9995700537806481,0.0,0.0,48.79
0.999568341451881,0.0,0.0,50.95
0.9995666291231139,0.0,0.0,54.6
0.9995649167943468,0.0,0.0,63.84
0.9995632044655797,0.0,0.0,67.81
0.9995614921368126,0.0,0.0,66.33
0.9995597798080454,0.0,0.0,60.58
0.9995580674792783,0.0,0.0,50.5
0.9995563551505112,0.0,0.0,47.97
0.9995546428217441,0.0,0.0,47.31
0.999552930492977,0.0,0.0,46.01
0.9995512181642099,0.0,0.0,41.49
0.9995495058354428,0.0,0.0,35.92
0.9995477935066757,0.0,0.0,29.98
0.9995460811779086,0.0,0.0,26.4
0.9995443688491414,0.0,0.0,23.61
0.9995426565203743,0.0,0.0,22.1
0.9995409441916072,0.0,0.0,22.34
0.9995392318628401,0.0,0.0,24.63
0.999537519534073,0.0,0.0,28.22
0.9995358072053059,0.0,0.0,34.17
0.9995340948765388,0.0,0.0,39.13
0.9995323825477717,0.0,0.0,41.09
0.9995306702190045,0.0,0.0,45.87
0.9995289578902374,0.0,0.0,47.9
0.9995272455614703,0.0,0.0,50.17
0.9995255332327032,0.0,0.0,52.41
0.9995238209039361,0.0,0.0,58.03
0.999522108575169,0.0,0.0,64.85
0.9995203962464019,0.0,0.0,68.39
0.9995186839176348,0.0,0.0,55.69
0.9995169715888677,0.0,0.0,51.13
0.9995152592601005,0.0,0.0,45.86
0.9995135469313334,0.0,0.0,44.66
0.9995118346025663,0.0,0.0,43.15
0.9995101222737992,0.0,0.0,39.03
0.9995084099450321,0.0,0.0,34.19
0.999506697616265,0.0,0.0,28.43
0.9995049852874979,0.0,0.0,26.09
0.9995032729587308,0.0,0.0,22.66
0.9995015606299636,0.0,0.0,21.39
0.9994998483011965,0.0,0.0,22.21
0.9994981359724294,0.0,0.0,24.81
0.9994964236436623,0.0,0.0,27.58
0.9994947113148952,0.0,0.0,31.97
0.9994929989861281,0.0,0.0,35.53
0.999491286657361,0.0,0.0,39.54
0.9994895743285939,0.0,0.0,41.76
0.9994878619998268,0.0,0.0,44.87
0.9994861496710596,0.0,0.0,48.32
0.9994844373422925,0.0,0.0,50.6
0.9994827250135254,0.0,0.0,55.62
0.9994810126847583,0.0,0.0,60.07
0.9994793003559912,0.0,0.0,65.13
0.9994775880272241,0.0,0.0,56.58
0.999475875698457,0.0,0.0,48.38
0.9994741633696899,0.0,0.0,43.37
0.9994724510409227,0.0,0.0,43.4
0.9994707387121556,0.0,0.0,43.52
0.9994690263833885,0.0,0.0,40.85
0.9994673140546214,0.0,0.0,37.28
0.9994656017258543,0.0,0.0,29.95
0.9994638893970872,0.0,0.0,27.65
0.9994621770683201,0.0,0.0,24.25
0.999460464739553,0.0,0.0,22.26
0.9994587524107859,0.0,0.0,21.94
0.9994570400820187,0.0,0.0,21.88
0.9994553277532516,0.0,0.0,22.36
0.9994536154244845,0.0,0.0,26.34
0.9994519030957174,0.0,0.0,31.85
0.9994501907669503,0.0,0.0,36.79
0.9994484784381832,0.0,0.0,39.53
0.9994467661094161,0.0,0.0,41.9
0.999445053780649,0.0,0.0,43.89
0.9994433414518819,0.0,0.0,46.14
0.9994416291231147,0.0,0.0,50.29
0.9994399167943476,0.0,0.0,53.89
0.9994382044655805,0.0,0.0,53.72
0.9994364921368134,0.0,0.0,50.49
0.9994347798080463,0.0,0.0,42.32
0.9994330674792792,0.0,0.0,39.8
0.9994313551505121,0.0,0.0,39.88
0.999429642821745,0.0,0.0,39.27
0.9994279304929778,0.0,0.0,37.55
0.9994262181642107,0.0,0.0,32.86
0.9994245058354436,0.0,0.0,29.84
0.9994227935066765,0.0,0.0,26.45
0.9994210811779094,0.0,0.0,22.97
0.9994193688491423,0.0,0.0,21.21
0.9994176565203752,0.0,0.0,20.08
0.9994159441916081,0.0,0.0,19.61
0.999414231862841,0.0,0.0,19.93
0.9994125195340738,0.0,0.0,22.45
0.9994108072053067,0.0,0.0,24.37
0.9994090948765396,0.0,0.0,28.82
0.9994073825477725,0.0,0.0,35.54
0.9994056702190054,0.0,0.0,37.69
0.9994039578902383,0.0,0.0,39.37
0.9994022455614712,0.0,0.0,40.83
0.9994005332327041,0.0,0.0,43.1
0.999398820903937,0.0,0.0,44.19
0.9993971085751698,0.0,0.0,44.85
0.9993953962464027,0.0,0.0,44.39
0.9993936839176356,0.0,0.0,40.87
0.9993919715888685,0.0,0.0,38.09
0.9993902592601014,0.0,0.0,39.53
0.9993885469313343,0.0,0.0,39.04
0.9993868346025672,0.0,0.0,34.98
0.9993851222738,0.0,0.0,31.04
0.9993834099450329,0.0,0.0,25.75
0.9993816976162658,0.0,0.0,23.02
0.9993799852874987,0.0,0.0,19.86
0.9993782729587316,0.0,0.0,19.0
0.9993765606299645,0.0,0.0,19.25
0.9993748483011974,0.0,0.0,20.13
0.9993731359724303,0.0,0.0,26.63
0.9993714236436632,0.0,0.0,28.18
0.999369711314896,0.0,0.0,30.56
0.9993679989861289,0.0,0.0,33.49
0.9993662866573618,0.0,0.0,37.69
0.9993645743285947,0.0,0.0,39.06
0.9993628619998276,0.0,0.0,42.13
0.9993611496710605,0.0,0.0,43.17
0.9993594373422934,0.0,0.0,45.31
0.9993577250135263,0.0,0.0,47.22
0.9993560126847592,0.0,0.0,48.44
0.999354300355992,0.0,0.0,46.11
0.9993525880272249,0.0,0.0,40.97
0.9993508756984578,0.0,0.0,40.1
0.9993491633696907,0.0,0.0,40.3
0.9993474510409236,0.0,0.0,39.22
0.9993457387121565,0.0,0.0,33.39
0.9993440263833894,0.0,0.0,28.12
0.9993423140546223,0.0,0.0,25.22
0.9993406017258551,0.0,0.0,22.01
0.999338889397088,0.0,0.0,18.7
0.9993371770683209,0.0,0.0,17.03
0.9993354647395538,0.0,0.0,17.62
0.9993337524107867,0.0,0.0,20.34
0.9993320400820196,0.0,0.0,24.94
0.9993303277532525,0.0,0.0,28.59
0.9993286154244854,0.0,0.0,31.59
0.9993269030957183,0.0,0.0,33.73
0.9993251907669511,0.0,0.0,38.38
0.999323478438184,0.0,0.0,40.83
0.9993217661094169,0.0,0.0,42.58
0.9993200537806498,0.0,0.0,44.04
0.9993183414518827,0.0,0.0,46.98
0.9993166291231156,0.0,0.0,47.83
0.9993149167943485,0.0,0.0,48.85
0.9993132044655814,0.0,0.0,45.33
0.9993114921368143,0.0,0.0,41.33
0.9993097798080471,0.0,0.0,39.8
0.99930806747928,0.0,0.0,39.69
0.9993063551505129,0.0,0.0,37.82
0.9993046428217458,0.0,0.0,32.61
0.9993029304929787,0.0,0.0,28.2
0.9993012181642116,0.0,0.0,26.39
0.9992995058354445,0.0,0.0,24.47
0.9992977935066774,0.0,0.0,22.84
0.9992960811779102,0.0,0.0,21.28
0.9992943688491431,0.0,0.0,22.12
0.999292656520376,0.0,0.0,23.83
0.9992909441916089,0.0,0.0,27.87
0.9992892318628418,0.0,0.0,31.99
0.9992875195340747,0.0,0.0,35.0
0.9992858072053076,0.0,0.0,36.71
